Date,SPX_PX_TO_CASH_FLOW_Diff,SPX_PX_TO_SALES_RATIO_Diff,SPX_PX_TO_CASH_FLOW_QS,SPX_PE_RATIO_QS,EarningSpread_SPX,JALSH_PX_TO_CASH_FLOW_Diff,JALSH_PX_TO_SALES_RATIO_Diff,JALSH_PX_TO_BOOK_RATIO_Diff,JALSH_PE_RATIO_Diff,JALSH_PX_TO_BOOK_RATIO_QS,EarningSpread_JASLH,ValuationSpreadLocalGlobal,AAIIBULL.Index,AAIIBEAR.Index,EPUCCUSM.Index
2006-08-27,2.332873486175537,0.1317793310372889,0.624,0.071,10.5819,3.823563590541016,0.4304887317671247,0.4107404573388803,4.869164842485142,0.965,445.1650999999999,0.208,938.0800000000002,977.8199999999998,11.84
2006-09-03,2.525163446807861,0.1290592257346087,0.861,0.014,10.3357,3.771398851218775,0.4226861363122423,0.3980253793945605,4.787429987916585,0.938,453.192,0.478,938.44,972.8899999999999,8.36999999999999
2006-09-10,2.697628183898926,0.1336552604046466,0.998,0.045,10.4114,3.782772057540606,0.425193131328693,0.4171783878092805,4.818289634167154,0.97,437.9226000000001,0.599,934.8800000000002,970.0399999999998,8.36999999999999
2006-09-17,2.742549153900147,0.1345533498953057,0.997,0.055,10.6709,3.887956242520555,0.4415463647929999,0.4386463042867204,4.942293401911956,0.986,454.0239000000001,0.536,939.0800000000002,980.8999999999999,8.36999999999999
2006-09-24,2.762041209106445,0.1328757001838927,0.999,0.049,11.3108,4.226268818697278,0.4673167381799119,0.4525282988134404,5.120354744051169,0.995,458.3749,0.378,949.6200000000002,982.5699999999999,8.36999999999999
2006-10-01,2.760714698028564,0.1317191092442269,0.997,0.051,11.2316,4.524787010776653,0.4655039880358592,0.4401072931379204,5.130658245605893,0.981,484.4139,0.172,953.2700000000002,992.1999999999997,-24.34
2006-10-08,2.763786831817627,0.1336887562524342,0.998,0.056,11.04459999999997,4.504997512878904,0.4422096685942625,0.4159372072140804,4.92761933239771,0.951,130.8048000000001,0.1909999999999999,945.6900000000003,1011.03,-24.34
2006-10-15,2.800241099700928,0.1332682096866897,1.0,0.075,10.98109999999998,4.631596584217576,0.4746590753888646,0.4934487319449604,5.144109146306241,1.0,101.6008999999999,0.119,960.9400000000003,1007.96,-24.34
2006-10-22,2.815398793029785,0.1360610230717351,1.0,0.108,11.2654,4.700646724365328,0.4780995383199046,0.4594920494694403,5.299558308545005,0.991,155.8127999999999,0.09799999999999998,973.0300000000002,1001.77,-24.34
2006-10-29,2.823552457885742,0.1376732981320025,0.998,0.119,11.38290000000002,4.378376480669085,0.4190492592092535,0.3592639403059203,4.699127604508476,0.846,132.115,0.276,979.3100000000002,998.64,-24.34
2006-11-05,2.858521380004883,0.1370931971839097,0.997,0.131,7.506299999999996,4.17877781186955,0.3942862039919722,0.3674666029875204,4.21296283818649,0.86,133.4668999999999,0.446,968.1600000000002,1008.07,-12.7
2006-11-12,3.015000488891601,0.1430586415557644,1.0,0.226,7.219100000000026,4.283833907475239,0.4058431074204851,0.3781968768768004,4.300055563959397,0.868,157.1836999999998,0.355,979.37,990.9399999999998,-12.7
2006-11-19,3.58124787033081,0.1462726861500325,0.999,0.466,7.497999999999976,4.311248160147072,0.4062926886252597,0.3761550848460803,4.316661292835938,0.863,150.0976000000001,0.331,992.8900000000001,975.9299999999998,-12.7
2006-11-26,3.055586505432129,0.1398297405814415,0.991,0.234,7.564200000000028,4.344874660783155,0.4092084974148539,0.3860259070361604,4.345319142368445,0.882,143.1817000000001,0.298,1004.06,967.8699999999999,-12.7
2006-12-03,2.12113261795044,0.1375605780702525,0.267,0.033,7.462100000000021,4.444069762087866,0.4245149757200364,0.3920565672806404,4.456588573318583,0.883,151.9721,-0.492,1018.05,970.2799999999997,-9.699999999999996
2006-12-10,2.172732763977051,0.1401827734533949,0.33,0.066,7.226299999999995,4.384231696416576,0.4242289232979968,0.3906378996736004,4.416068905166834,0.881,139.5375999999999,-0.386,1030.58,956.89,-9.699999999999996
2006-12-17,2.145461051330567,0.1394885240547139,0.287,0.045,7.346200000000024,4.371221321359709,0.4109587410886325,0.3916647785984003,4.365067888593487,0.882,151.4105,-0.418,1037.51,953.2899999999998,-9.699999999999996
2006-12-24,2.125871740112305,0.1389288772805772,0.256,0.039,7.482300000000023,4.568499416076603,0.4130622407161905,0.4008373403750404,4.444603999425705,0.906,147.3359,-0.59,1037.99,956.0499999999998,-9.699999999999996
2006-12-31,2.170627673645019,0.141080174340969,0.326,0.096,7.551500000000019,4.612001766166383,0.4125760009497813,0.3966138739404804,4.423327598248132,0.884,144.0816,-0.54,1046.29,949.43,-14.68
2007-01-07,2.197438951416016,0.1416001803782813,0.367,0.113,7.672399999999996,4.563618739316553,0.4059613149859734,0.3764180727398403,4.348156481058187,0.831,159.9860000000001,-0.468,1058.93,939.3199999999998,-14.68
2007-01-14,2.205776234741212,0.1433718544956222,0.375,0.144,7.621499999999997,4.703263021428189,0.4169324044598554,0.3798892244940804,4.467241786246768,0.84,149.1555000000001,-0.528,1079.52,915.7799999999999,-14.68
2007-01-21,2.199239046325684,0.1433797578303993,0.364,0.139,7.844899999999996,4.892745791724495,0.4308386717774378,0.3960163550822404,4.658206328875348,0.878,152.9164999999998,-0.594,1102.42,900.0299999999999,-14.68
2007-01-28,2.187472357025146,0.1407607461831165,0.338,0.098,7.802199999999999,4.89148319919784,0.4248385708348629,0.3988251281152004,4.616504220573828,0.893,179.2758999999999,-0.6179999999999999,1110.47,886.1699999999998,-14.68
2007-02-04,2.20233491607666,0.1411871100171539,0.364,0.117,8.004200000000026,4.881580069319607,0.4234888138378344,0.3973579198464003,4.567048268064201,0.882,169.4982,-0.585,1120.2,875.24,-0.1600000000000108
2007-02-11,2.223230260467529,0.1417511030727135,0.395,0.152,8.095799999999983,4.969876674662297,0.4330103364021786,0.4056713230694404,4.653648042137661,0.918,156.1157999999998,-0.575,1135.82,869.4499999999998,-0.1600000000000108
2007-02-18,2.199892568511963,0.1423809730121604,0.354,0.134,7.507500000000022,5.016867941745432,0.4340013614006378,0.4056363671808004,4.694694865744028,0.916,104.3484999999998,-0.623,1144.04,863.0999999999999,-0.1600000000000108
2007-02-25,2.167012201690674,0.1430126278984399,0.282,0.167,7.503400000000013,5.089829979846397,0.4399611816816549,0.4084787077734404,4.776856662000317,0.922,109.4177,-0.7050000000000001,1156.32,859.5699999999998,-0.1600000000000108
2007-03-04,2.001068052978515,0.1448633731778256,0.084,0.185,8.656800000000004,5.119150241977796,0.4411258219331634,0.4159716166041604,4.772593380413658,0.939,114.0045,-0.906,1149.96,869.2599999999999,-15.48999999999999
2007-03-11,2.120522653198242,0.1531110284880371,0.205,0.371,8.73350000000002,5.301142571829137,0.4521954434592115,0.4422808618291204,4.861272652740826,0.973,121.2126000000001,-0.789,1137.81,875.79,-15.48999999999999
2007-03-18,2.539264691314697,0.1520709965789329,0.81,0.309,8.52130000000001,5.405877241831893,0.4727028370462352,0.4504206490214404,5.102887892744918,0.981,129.3507999999999,-0.1839999999999999,1123.05,886.92,-15.48999999999999
2007-03-25,2.698597325439453,0.1440000674717363,0.941,0.096,9.016900000000021,4.867141887515777,0.4544669784114461,0.4212467200307204,4.931350877195239,0.936,128.4753999999998,0.03299999999999992,1115.61,887.12,-15.48999999999999
2007-04-01,2.669341374206543,0.1350322236093,0.925,0.005,8.832899999999995,4.466203820589462,0.434332906797223,0.3996399473459203,4.716068644052029,0.859,145.5769,0.2180000000000001,1120.51,866.0600000000001,5.659999999999997
2007-04-08,2.743031167449951,0.1380263000905352,0.946,0.004,8.932400000000001,4.527723553372702,0.438543404501098,0.4108625091225604,4.767213168584508,0.912,-211.9677999999999,0.201,1103.79,868.0799999999999,5.659999999999997
2007-04-15,2.862079970703125,0.1424093724775286,0.983,0.065,9.0428,4.728200883128477,0.4579603390530475,0.4744453759846404,5.022815505600842,0.994,-214.8933999999999,0.117,1090.44,876.3399999999999,5.659999999999997
2007-04-22,2.861404931793213,0.1392949568813512,0.977,0.077,9.275600000000011,4.806874504423618,0.4764935336079543,0.4567171136153604,5.233320033362248,0.981,-214.6176,0.08599999999999997,1085.21,875.5,5.659999999999997
2007-04-29,2.839930802459717,0.1395853077524671,0.967,0.089,9.668500000000023,4.390691112740851,0.4650410897537341,0.3897293745254404,4.767052160259661,0.796,-213.8194000000001,0.341,1080.7,876.59,5.659999999999997
2007-05-06,2.879512548675537,0.1388944147524575,0.984,0.139,8.276699999999991,4.143429184517378,0.4561018225779804,0.4027645144268804,4.407140734014186,0.854,-221.3200999999999,0.594,1058.67,904.37,-17.26000000000001
2007-05-13,2.924528678741456,0.1453213337316804,0.988,0.223,8.422000000000025,4.240125958999026,0.4554426529839663,0.4117629999308803,4.493809719085802,0.904,-217.9098999999999,0.502,1054.97,916.7,-17.26000000000001
2007-05-20,2.642574990386964,0.1492341437108897,0.881,0.286,8.667999999999992,4.24340238600037,0.4488446786948098,0.4102052479692803,4.495653281158036,0.892,103.7151999999999,0.396,1051.42,911.37,-17.26000000000001
2007-05-27,2.701117031555176,0.1474882116731061,0.908,0.286,8.796499999999995,4.242607649123752,0.4513512954047665,0.4164877649715203,4.50221196189496,0.912,113.9484000000002,0.428,1048.55,902.4300000000001,-17.26000000000001
2007-06-03,3.328725423278808,0.1471135873074532,0.996,0.242,9.037300000000002,4.25582432413027,0.4495934477482978,0.4045067042816003,4.517041885781543,0.847,110.0835,0.506,1042.94,905.63,3.840000000000003
2007-06-10,3.660502196044922,0.1471614102185353,0.998,0.244,8.782200000000003,4.287396326885452,0.4506667015516707,0.4048703052134404,4.486008982961802,0.846,139.9414999999999,0.467,1042.2,910.2,3.840000000000003
2007-06-17,3.698775737609863,0.1512525947263846,1.0,0.326,9.139800000000022,4.363107860277006,0.4597452990260659,0.4165080324249604,4.522184860980892,0.91,129.5832,0.4,1040.42,911.3199999999999,3.840000000000003
2007-06-24,3.734625670318604,0.1511877504018659,0.997,0.367,9.611300000000014,4.409241228075905,0.4644975800877378,0.4157644699904003,4.595619373064924,0.901,130.7809,0.358,1037.58,908.9999999999999,3.840000000000003
2007-07-01,3.697758003234863,0.149150893427293,0.991,0.277,9.813199999999995,4.361549940477151,0.4570474405990615,0.4061520558643203,4.536037762621569,0.843,143.2062999999998,0.402,1027.46,915.4599999999998,-6.189999999999998
2007-07-08,3.711410154571533,0.1509387367281146,0.993,0.325,10.06789999999999,4.409266460188302,0.4641709487869092,0.4199270325555204,4.60302005219142,0.92,103.6220000000001,0.354,1026.86,914.0799999999998,-6.189999999999998
2007-07-15,3.682477434539794,0.1463234095339141,0.981,0.276,10.10900000000001,4.529911206239254,0.4807695693785964,0.4304157382963203,4.730539298302046,0.932,138.7274999999997,0.248,1012.72,916.8099999999998,-6.189999999999998
2007-07-22,3.623001121063233,0.1460309419183009,0.968,0.227,10.23429999999999,4.422346668642827,0.4582102528779448,0.4038340770048004,4.545189213443143,0.81,135.8910000000001,0.329,1014.98,920.1899999999998,-6.189999999999998
2007-07-29,3.665543953399658,0.1480318425794204,0.975,0.285,10.75569999999999,4.331655976651266,0.4493835360306264,0.4081789357977604,4.409479304211146,0.85,160.3755999999998,0.4309999999999999,1012.87,926.4999999999999,-6.189999999999998
2007-08-05,3.774976994934082,0.1553643582683517,1.0,0.47,8.139700000000033,4.435183738073177,0.4675472245495932,0.4308275651788804,4.535872100073699,0.932,144.6666,0.35,1012.6,936.4999999999999,-21.24
2007-08-12,3.945146857147217,0.1607654665823317,0.999,0.612,8.55210000000001,4.567774882182231,0.4869739188705572,0.4393459875174404,4.716903637025037,0.949,150.3971999999999,0.23,1010.79,944.4100000000001,-21.24
2007-08-19,4.047579349212646,0.1520702429492987,0.999,0.4,8.862499999999997,4.468585812908749,0.4742377780081328,0.4295032670054404,4.591040692427173,0.921,175.6878999999997,0.324,999.1600000000001,967.6600000000001,-21.24
2007-08-26,3.6866418409729,0.1520741526700914,0.964,0.303,8.737300000000019,4.258301418154612,0.4477020117928904,0.4149869649305603,4.309664313032444,0.875,137.5596,0.5249999999999999,1003.81,971.18,-21.24
2007-09-02,3.206461938171386,0.1408295971061604,0.93,0.07,8.622299999999996,4.239456171619072,0.4416494040725679,0.3982454299289603,4.312267078074366,0.749,133.3524000000002,0.524,1008.31,972.5600000000001,16.33
2007-09-09,3.128250314788819,0.1314807669794817,0.922,0.003,8.637100000000018,4.070910793339394,0.417812488959951,0.3723294058803204,4.107500444076475,0.648,136.2978000000003,0.648,1013.7,969.6200000000001,16.33
2007-09-16,3.100638514862061,0.1393908295709211,0.919,0.026,8.593499999999992,3.978397339481879,0.4044298423798958,0.3613769705932803,3.946779306970773,0.626,123.0500999999999,0.676,1009.82,971.8199999999999,16.33
2007-09-23,3.147229589691162,0.1386024731572022,0.919,0.031,8.614000000000004,4.225118511394347,0.4355413676419497,0.3852892198707204,4.197541696200373,0.686,109.2440999999999,0.53,1006.38,977.86,16.33
2007-09-30,3.117415143432618,0.1330593276634757,0.914,0.021,9.156700000000015,4.337379501632119,0.4486279457967345,0.4040165307136003,4.305973143430191,0.784,110.9029999999998,0.384,1023.49,972.26,33.67
2007-10-07,3.097779914550782,0.1363452574294116,0.908,0.055,8.4927,4.311421482148925,0.4413846088911009,0.4043603169996803,4.304598461156291,0.787,49.92099999999982,0.411,1034.45,959.5299999999997,33.67
2007-10-14,3.170430777587891,0.143421871314217,0.922,0.214,8.254199999999997,4.295839230886933,0.4583467396949504,0.4535656619468804,4.462826333007197,0.976,-11.52080000000024,0.4460000000000001,1042.15,955.7099999999998,33.67
2007-10-21,3.233187995910645,0.1429908032802984,0.929,0.216,7.824500000000015,4.494568353449007,0.4662119889764985,0.4371563113984004,4.554219925262869,0.932,36.53300000000036,0.2380000000000001,1044.87,953.4499999999998,33.67
2007-10-28,3.350201661987305,0.1494470013022789,0.933,0.416,7.453200000000024,5.091838510191494,0.4628831268342078,0.3879865125222404,4.429890773031532,0.673,34.85830000000033,-0.04099999999999993,1047.55,947.3699999999999,33.67
2007-11-04,3.40215525970459,0.1523862544079088,0.933,0.486,7.42179999999999,5.555805717451999,0.4739581251399558,0.4016174400409603,4.41008524414646,0.75,32.31970000000001,-0.06599999999999995,1049.4,940.9799999999998,25.99
2007-11-11,3.245837873382569,0.1456719091773487,0.917,0.283,10.01429999999999,5.504516060360077,0.4687962298708021,0.3850774304102403,4.443668868026639,0.652,6.299599999999828,-0.07199999999999995,1047.2,955.7999999999998,25.99
2007-11-18,2.756887296295166,0.1566293748572174,0.803,0.336,10.1604,5.506338950606807,0.461899512310496,0.3842742167244804,4.474218630256757,0.646,7.88110000000006,-0.1859999999999999,1042.86,966.7599999999999,25.99
2007-11-25,2.118523455352783,0.1557005514353624,0.131,0.389,10.30040000000002,5.678089624513012,0.4630259558852161,0.4041670202572803,4.494893028292195,0.771,-133.8678999999997,-0.868,1035.11,974.68,25.99
2007-12-02,3.602705696258544,0.1437057644956095,0.94,0.306,9.886500000000012,5.784980085633432,0.4665729309140392,0.4072245363609603,4.622850190233279,0.808,-126.4865,-0.05700000000000005,1023.09,988.2299999999999,39.91999999999999
2007-12-09,5.272757435302734,0.1329013767399199,1.0,0.136,9.577500000000015,5.630366735586567,0.4541627164281449,0.3889001090611203,4.541171802807615,0.657,-142.5724,0.01100000000000001,1026.44,984.4200000000001,39.91999999999999
2007-12-16,5.058389574279785,0.1247725589309982,0.992,0.006,8.891800000000032,5.209294085775665,0.4284410152208345,0.3655947088179203,4.032485415877074,0.575,-130.8000999999999,0.04300000000000004,1030.9,986.45,39.91999999999999
2007-12-23,5.107023171081543,0.1367762282487049,0.995,0.099,8.141499999999994,5.123508666363355,0.4367177907379549,0.3724049179750403,3.878781005078824,0.587,-133.3310999999999,0.05300000000000005,1027.73,997.8500000000001,39.91999999999999
2007-12-30,5.454829878845215,0.1423792256437333,1.0,0.267,8.302900000000022,5.324752431922009,0.4639268920610343,0.4008345079347203,4.08872699730206,0.735,-133.1145999999999,0.04100000000000004,1013.89,1014.97,39.91999999999999
2008-01-06,5.339605334472656,0.1361744638965351,0.992,0.123,8.212000000000032,5.196431523927428,0.4431549091104532,0.3780556926003203,3.987361961809559,0.598,-191.9056,0.05100000000000005,995.9600000000002,1040.21,45.17000000000001
2008-01-13,5.30817471130371,0.1405555189758087,0.99,0.234,7.904899999999998,5.059543399846861,0.4268403220673029,0.3688738871347204,3.823437200816728,0.567,-199.9957999999997,0.07999999999999996,973.8200000000002,1062.38,45.17000000000001
2008-01-20,5.559501254577638,0.1461797225721257,0.999,0.492,6.043800000000019,5.19388657397364,0.447344018756702,0.3885516129024004,3.943030747226186,0.645,-186.7022999999999,0.05900000000000005,953.9100000000001,1079.98,45.17000000000001
2008-01-27,5.369579031829834,0.1431120187094864,0.986,0.312,5.557599999999979,5.186577649163,0.4447627181272127,0.3845100010752003,3.969212565304551,0.62,-188.2192999999997,0.05099999999999993,933.1700000000002,1099.0,45.17000000000001
2008-02-03,5.249076032562256,0.1368047440357374,0.968,0.13,5.674800000000005,5.000697840691307,0.4318195000466141,0.3865975927705603,3.818415270126814,0.626,-201.6880999999998,0.09199999999999997,917.49,1108.89,65.96
2008-02-10,4.941454028625489,0.1241395904228961,0.952,0.001,5.830200000000005,4.647413553854516,0.3924840804556434,0.3317130030848002,3.517205130350943,0.465,-238.1687999999999,0.212,909.3800000000001,1110.53,65.96
2008-02-17,4.771512655944825,0.1280077397474225,0.949,0.006,5.370199999999997,4.390976755980155,0.3548776019754623,0.3003753247641603,3.256989283210512,0.361,-190.9286000000002,0.4389999999999999,901.4300000000001,1109.27,65.96
2008-02-24,5.037977085876465,0.1263972936271755,0.955,0.008,22.93830000000001,4.585271702156065,0.3777171827623907,0.3200540454707203,3.35936378490401,0.437,-202.5726,0.254,894.31,1107.7,65.96
2008-03-02,6.065412210083009,0.1252082331843576,1.0,0.001,26.89,4.741513269004718,0.4019242754665083,0.3252522427750403,3.520386898892752,0.449,-207.0158999999999,0.211,890.24,1110.54,50.89999999999999
2008-03-09,5.755125046691895,0.1275854354733418,0.995,0.008,26.61720000000001,4.78128706299566,0.4027685347722819,0.3409835193292803,3.608408510472376,0.475,-208.8576000000003,0.1929999999999999,872.22,1126.9,50.89999999999999
2008-03-16,3.495953624420166,0.1277348531746178,0.862,0.113,25.6648,4.995670115412081,0.4165899862879642,0.3591054678425603,3.790158186589935,0.517,-213.9122000000002,-0.01200000000000001,853.4,1154.4,50.89999999999999
2008-03-23,2.576037980651856,0.128744036592239,0.606,0.18,25.5949,5.174744873423632,0.4382960174247006,0.3811140502579203,3.937338695927789,0.595,-221.3998999999999,-0.3260000000000001,829.2399999999999,1174.49,50.89999999999999
2008-03-30,2.596752428894043,0.1206140834934991,0.636,0.027,26.0119,5.287992117760735,0.4526254662811749,0.3987200319846403,4.04417061280869,0.716,-223.2611999999999,-0.3149999999999999,819.03,1182.79,50.89999999999999
2008-04-06,2.449477328338623,0.1166081770674531,0.452,0.02,25.74209999999999,5.34424346473857,0.4529928295069637,0.3835596916531203,4.10276902116595,0.601,-47.70850000000019,-0.5069999999999999,801.0900000000001,1196.38,41.81999999999999
2008-04-13,2.45705079208374,0.1150317198373815,0.456,0.022,25.12779999999999,5.18278633064814,0.4171345849856966,0.3696090570752003,3.729361487526395,0.539,-49.43520000000035,-0.463,804.8900000000001,1197.96,41.81999999999999
2008-04-20,2.562280286865234,0.1220007267083572,0.59,0.071,24.0282,5.095708438086862,0.392101410298088,0.3548175426816003,3.441011275204833,0.484,-48.66649999999981,-0.302,804.0100000000001,1198.44,41.81999999999999
2008-04-27,2.645724843292236,0.123488686676961,0.678,0.197,23.4198,4.691590117893615,0.4461834361373455,0.3523120582604803,4.080800393012159,0.467,-50.19319999999971,-0.04099999999999993,805.97,1189.47,41.81999999999999
2008-05-04,2.601539099273682,0.1195820786479714,0.636,0.072,23.1292,4.266884522140247,0.4916528721939999,0.3767058834483203,4.748886111235802,0.567,9.208000000000084,0.316,823.0699999999999,1164.36,39.7
2008-05-11,2.576530455322266,0.1227736234932864,0.591,0.069,22.70099999999999,4.415621410536698,0.5039811973224552,0.3975828636928003,4.981958645340113,0.701,5.26929999999993,0.101,842.8699999999999,1139.57,39.7
2008-05-18,2.696231257476807,0.126454153040863,0.702,0.132,27.73450000000001,4.406622435137342,0.5055622086391288,0.3718860122521603,4.835049963678069,0.532,684.7339000000002,0.232,862.4499999999999,1116.54,39.7
2008-05-25,2.947190448913574,0.1295828003892384,0.79,0.047,27.42240000000001,4.316251188938684,0.4785497374877498,0.3606522055168004,4.523118820202723,0.486,716.0046000000002,0.428,880.18,1094.68,39.7
2008-06-01,2.975028494873047,0.1317319002289535,0.787,0.232,27.2647,4.413114932291407,0.4689296433253193,0.3849430747392004,4.53614460938978,0.602,702.7797,0.305,870.8899999999999,1100.6,19.59999999999999
2008-06-08,2.540431131744385,0.1276740615397744,0.524,0.645,27.107,4.650620872667806,0.496119364957588,0.4038024861081603,4.596485343411485,0.759,734.0551,-0.1729999999999999,866.75,1102.93,19.59999999999999
2008-06-15,2.238061353302002,0.124854675769523,0.169,0.618,26.94479999999999,4.841312391935309,0.5106407704097519,0.4191157795481604,4.825381236140516,0.886,690.5452,-0.626,862.1499999999999,1109.33,19.59999999999999
2008-06-22,2.208417110900879,0.1296991281138117,0.153,0.641,25.9533,4.757737521486797,0.4971036784370552,0.4116126206259204,4.923446921595698,0.84,662.3964000000001,-0.6,865.1299999999999,1105.07,19.59999999999999
2008-06-29,2.180521447296143,0.1267023498923577,0.108,0.54,25.97279999999999,4.591327346357774,0.4840459270778353,0.3931765158963204,4.786784218118956,0.643,649.9146999999998,-0.537,870.6700000000001,1102.1,19.59999999999999
2008-07-06,2.167083922271729,0.1232715096109732,0.095,0.497,25.39580000000001,4.50200942064555,0.4860905900865153,0.3964137788160004,4.757252627510963,0.668,503.3438000000001,-0.4530000000000001,874.9699999999999,1095.36,21.26000000000001
2008-07-13,2.168772732086182,0.125965281017494,0.093,0.486,24.5765,4.495355870809114,0.489068654682642,0.4236434634803203,4.787886083889958,0.902,493.7170000000001,-0.4440000000000001,872.8399999999999,1096.09,21.26000000000001
2008-07-20,2.087819863891601,0.1218045835376769,0.033,0.28,23.28579999999999,4.525502506094476,0.4939391033644675,0.4104020556288003,4.880600862774559,0.822,528.1174999999998,-0.5379999999999999,872.6999999999998,1095.21,21.26000000000001
2008-07-27,2.024520249633789,0.1123925757878466,0.017,0.139,21.9225,4.137321489358674,0.4522538771480326,0.3652594801920003,4.488140214002891,0.466,520.2394999999997,-0.148,878.4399999999999,1090.37,21.26000000000001
2008-08-03,1.930680825958252,0.1072486730984457,0.007,0.029,21.3827,3.694442408011312,0.3971907187373721,0.3313520292044803,3.953673395129957,0.354,456.3024,-0.037,884.33,1084.35,50.47000000000001
2008-08-10,1.935685071563721,0.1084738579156151,0.012,0.019,19.7174,3.663636285956144,0.3939848304730705,0.3230830559129602,3.911066689754572,0.323,467.9117999999999,-0.027,886.61,1084.91,50.47000000000001
2008-08-17,1.981559509429932,0.1104257253024223,0.024,0.051,27.545,3.680585869555018,0.3993979780159974,0.3302076252467203,3.938554779970659,0.347,482.2363,-0.025,896.2900000000001,1079.17,50.47000000000001
2008-08-24,1.974207004699707,0.1132922375436105,0.027,0.027,27.2488,3.61060601892206,0.3835729490242426,0.3198533097932803,3.847792090935241,0.306,514.9695000000002,-0.002999999999999999,900.08,1071.21,50.47000000000001
2008-08-31,2.168464070129394,0.1173964020069224,0.093,0.035,26.7983,3.549192092739058,0.3741858258531085,0.3188863438387203,3.746472407951901,0.304,505.5146,0.074,908.78,1065.01,6.77000000000001
2008-09-07,2.027596755981445,0.1142923733704633,0.04,0.144,26.49909999999998,3.573925192816343,0.3798660266242553,0.3159586168729603,3.768229557496386,0.285,516.2981,0.012,925.4,1049.07,6.77000000000001
2008-09-14,1.719004026794434,0.1141266236768706,0.002,0.485,27.09569999999998,3.627049656240942,0.3826106378469605,0.3236549358387203,3.81537436578992,0.319,416.3897999999999,-0.048,929.4599999999999,1049.68,6.77000000000001
2008-09-21,1.733468176879883,0.1179438566355226,0.006,0.728,27.0561,3.836144584994405,0.3949238722120992,0.3687439773235202,3.987920815170109,0.478,416.2773999999999,-0.126,915.07,1070.5,6.77000000000001
2008-09-28,1.767255699768066,0.1198406622816892,0.014,0.683,27.87139999999998,3.660215065971371,0.3843280160065778,0.3402622353152002,3.92686483931053,0.364,421.2651000000001,-0.047,912.41,1076.88,6.77000000000001
2008-10-05,1.701824385986328,0.1125760980653953,0.003,0.411,26.8903,2.943204405685682,0.369867505123752,0.2828723673036803,3.538995246977785,0.126,407.4843000000001,0.002,899.9800000000001,1094.59,87.00000000000001
2008-10-12,1.707163988342285,0.1100157872175396,0.008,0.406,25.7135,2.584641189574285,0.3833690135208518,0.2947814869299202,3.378154828682707,0.177,449.3053,0.004,901.0800000000002,1106.74,87.00000000000001
